vsp_number,wgs,lineage,lineage_simple,specimen_label,MMWRyear,MMWRweek,year_week,year_week_int,cdc_lineage
VSP2542,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2553,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2576,TRUE,B.1.621,Mu,Lineage Measured Only,2021,16,2021-16,12,"Mu (B.1.621, B.1.621.1)"
VSP2638,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2639,TRUE,P.1,Other,Lineage Measured Only,2021,16,2021-16,12,Gamma (P.1)
VSP2640,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2641,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2837,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP3322,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP3406,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,16,2021-16,12,Delta (B.1.617.2 and AY lineages)
VSP3408,TRUE,P.1,Other,Lineage Measured Only,2021,16,2021-16,12,Gamma (P.1)
VSP8075,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8082,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8150,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8151,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8152,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8153,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8154,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8158,TRUE,B.1.1.519,Other,Lineage Measured Only,2021,16,2021-16,12,Other
VSP2538,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP2563,TRUE,P.1,Other,Lineage Measured Only,2021,16,2021-16,12,Gamma (P.1)
VSP2564,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP2565,TRUE,B.1.621,Mu,Lineage Measured Only,2021,16,2021-16,12,"Mu (B.1.621, B.1.621.1)"
VSP2567,TRUE,B.1.621,Mu,Lineage Measured Only,2021,16,2021-16,12,"Mu (B.1.621, B.1.621.1)"
VSP2568,TRUE,Q.4,Other,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2642,TRUE,B.1.637,Other,Lineage Measured Only,2021,16,2021-16,12,Other
VSP2643,TRUE,B.1,B.1,Lineage Measured Only,2021,16,2021-16,12,Other
VSP2735,TRUE,B.1.525,Other,Lineage Measured Only,2021,16,2021-16,12,Eta (B.1.525)
VSP2829,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2831,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP3409,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP3413,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8055,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8155,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8156,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2369,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2582,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2583,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP2584,TRUE,B.1.621,Mu,Lineage Measured Only,2021,16,2021-16,12,"Mu (B.1.621, B.1.621.1)"
VSP2646,TRUE,B.1.351,Other,Lineage Measured Only,2021,16,2021-16,12,Beta (B.1.351)
VSP2648,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2721,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2722,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2830,TRUE,P.1,Other,Lineage Measured Only,2021,16,2021-16,12,Gamma (P.1)
VSP2834,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP3414,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8052,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8083,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8084,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8160,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP8161,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2673,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2577,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2578,TRUE,P.1.10,Other,Lineage Measured Only,2021,16,2021-16,12,Other
VSP2579,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2580,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP2581,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2585,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2586,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2587,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP2649,TRUE,P.1,Other,Lineage Measured Only,2021,16,2021-16,12,Gamma (P.1)
VSP2652,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP2653,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP2832,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8159,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,16,2021-16,12,Alpha (B.1.1.7 or Q)
VSP8162,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,16,2021-16,12,Iota (B.1.526)
VSP2588,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2589,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2672,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2590,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2591,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2592,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,17,2021-17,13,Iota (B.1.526)
VSP2671,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2570,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2655,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP2656,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP2657,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2723,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2724,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2733,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8057,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8063,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8163,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8164,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8165,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2593,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2595,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2594,TRUE,B.1.637,Other,Lineage & Ct Measured,2021,17,2021-17,13,Other
VSP2599,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2597,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2596,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2603,TRUE,R.1,Other,Lineage & Ct Measured,2021,17,2021-17,13,Other
VSP2613,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2615,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2602,TRUE,B.1.637,Other,Lineage & Ct Measured,2021,17,2021-17,13,Other
VSP2600,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2614,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,17,2021-17,13,Iota (B.1.526)
VSP2601,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2605,TRUE,B.1.621,Mu,Lineage & Ct Measured,2021,17,2021-17,13,"Mu (B.1.621, B.1.621.1)"
VSP2608,TRUE,B.1.621,Mu,Lineage & Ct Measured,2021,17,2021-17,13,"Mu (B.1.621, B.1.621.1)"
VSP2609,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,17,2021-17,13,Other
VSP2461,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2462,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2463,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2464,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2465,TRUE,B.1.637,Other,Lineage Measured Only,2021,17,2021-17,13,Other
VSP2658,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2659,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2718,TRUE,B.1.637,Other,Lineage Measured Only,2021,17,2021-17,13,Other
VSP2727,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,17,2021-17,13,Delta (B.1.617.2 and AY lineages)
VSP2728,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2743,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2826,TRUE,P.1,Other,Lineage Measured Only,2021,17,2021-17,13,Gamma (P.1)
VSP2838,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2842,TRUE,B.1.2,Other,Lineage Measured Only,2021,17,2021-17,13,Other
VSP2843,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP3411,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3412,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3415,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8053,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8054,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8058,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8059,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8060,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8061,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8062,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8166,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8167,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8168,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2607,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2604,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2620,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2606,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2611,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2670,TRUE,B.1.637,Other,Lineage & Ct Measured,2021,17,2021-17,13,Other
VSP2610,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,17,2021-17,13,Iota (B.1.526)
VSP2616,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2612,TRUE,P.1,Other,Lineage & Ct Measured,2021,17,2021-17,13,Gamma (P.1)
VSP2617,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2619,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,17,2021-17,13,Iota (B.1.526)
VSP2631,TRUE,P.1.10,Other,Lineage & Ct Measured,2021,17,2021-17,13,Other
VSP2622,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2630,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2621,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,17,2021-17,13,Iota (B.1.526)
VSP2625,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,17,2021-17,13,Iota (B.1.526)
VSP2623,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,17,2021-17,13,Iota (B.1.526)
VSP2624,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2667,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2661,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2662,TRUE,B.1.1.519,Other,Lineage Measured Only,2021,17,2021-17,13,Other
VSP2663,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2664,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP2715,TRUE,P.1,Other,Lineage Measured Only,2021,17,2021-17,13,Gamma (P.1)
VSP2720,TRUE,B.1.637,Other,Lineage Measured Only,2021,17,2021-17,13,Other
VSP2729,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2738,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2739,TRUE,P.1,Other,Lineage Measured Only,2021,17,2021-17,13,Gamma (P.1)
VSP2740,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2839,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2840,TRUE,B.1.637,Other,Lineage Measured Only,2021,17,2021-17,13,Other
VSP2846,TRUE,B.1.525,Other,Lineage Measured Only,2021,17,2021-17,13,Eta (B.1.525)
VSP2847,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP3089,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3090,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP3091,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3092,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3093,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3094,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3095,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3096,TRUE,P.1.2,Other,Lineage Measured Only,2021,17,2021-17,13,Other
VSP3097,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3098,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP8064,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8065,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8066,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8067,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8069,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8070,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8169,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8170,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP8171,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2618,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2628,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2626,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2627,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2629,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2668,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2669,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2665,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2675,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2725,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2730,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2731,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2762,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP2763,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2845,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2848,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3099,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP3100,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3101,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3339,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3340,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3341,TRUE,B.1.427,Other,Lineage Measured Only,2021,17,2021-17,13,Epsilon (B.1.427 and B.1.429)
VSP3342,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP3410,TRUE,B.1.617.1,Delta,Lineage Measured Only,2021,17,2021-17,13,Kappa (B.1.617.1)
VSP8068,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8072,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8073,TRUE,P.1.2,Other,Lineage Measured Only,2021,17,2021-17,13,Other
VSP8074,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2666,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2679,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2674,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2676,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2680,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2681,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2714,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2716,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2726,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2732,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP2741,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP2742,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP8143,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,17,2021-17,13,Delta (B.1.617.2 and AY lineages)
VSP8176,TRUE,B.1.637,Other,Lineage Measured Only,2021,17,2021-17,13,Other
VSP8177,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP8178,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,17,2021-17,13,Iota (B.1.526)
VSP2683,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,17,2021-17,13,Alpha (B.1.1.7 or Q)
VSP2682,TRUE,B.1.621,Mu,Lineage & Ct Measured,2021,17,2021-17,13,"Mu (B.1.621, B.1.621.1)"
VSP2719,TRUE,B.1.637,Other,Lineage Measured Only,2021,17,2021-17,13,Other
