"","c2.geneId","c2.symbol","c2.uniprotId","c0.score","Gene.Name","Gene.ID","Brodmann..1909..area.24","Brodmann..1909..area.9","amygdala","caudate.nucleus","cerebellar.hemisphere","cerebellum","cerebral.cortex","hippocampus.proper","hypothalamus","nucleus.accumbens","pituitary.gland","putamen","substantia.nigra","Human.GeneID","Mouse.GeneID","phenotype.x","genes.x","phenotype.y","genes.y","idgTDL","uniprotId"
"853",6907,"TBL1X","O60907",0.2,"TBL1X","ENSG00000101849",4,4,5,7,2,2,4,4,6,6,15,6,4,6907,NA,NA,NA,NA,NA,NA,NA
"854",1735,"DIO3","P55073",0.2,"DIO3","ENSG00000197406",0.9,NA,NA,0.9,NA,NA,0.5,NA,NA,2,NA,0.7,NA,1735,NA,NA,NA,NA,NA,NA,NA
"855",10319,"LAMC3","Q9Y6N6",0.2,"LAMC3","ENSG00000050555",0.9,0.7,0.7,1,NA,NA,1,0.9,0.7,0.7,8,1,1,10319,NA,NA,NA,NA,NA,NA,NA
"856",4923,"NTSR1","P30989",0.2,"NTSR1","ENSG00000101188",0.7,0.5,NA,NA,NA,NA,0.6,NA,0.6,NA,NA,NA,2,4923,NA,NA,NA,NA,NA,NA,NA
"857",1153,"CIRBP","Q14011",0.2,"CIRBP","ENSG00000099622",42,41,42,44,114,114,48,39,51,50,132,41,44,1153,NA,NA,NA,NA,NA,NA,NA
"858",54674,"LRRN3","Q9H3W5",0.2,"LRRN3","ENSG00000173114",6,8,4,5,5,6,7,4,6,8,2,4,3,54674,NA,NA,NA,NA,NA,NA,NA
"859",1734,"DIO2","Q92813",0.2,"DIO2","ENSG00000211448",10,7,9,2,0.5,0.6,8,7,2,3,17,7,3,1734,NA,NA,NA,NA,NA,NA,NA
"860",1718,"DHCR24","Q15392",0.2,"DHCR24","ENSG00000116133",25,38,14,16,27,27,41,31,30,22,9,14,40,1718,"Dhcr24",NA,"Dhcr24","abnormal behavior",NA,NA,NA
"861",5308,"PITX2","Q99697",0.0008241803526393,"PITX2","ENSG00000164093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,5308,"Pitx2","abnormal optic disk morphology","Pitx2","abnormal behavior",NA,NA,NA
"862",5308,"PITX2","Q99697",0.0008241803526393,"PITX2","ENSG00000164093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,5308,"Pitx2","abnormal optic disk morphology","Pitx2","increased grip strength",NA,NA,NA
"863",2296,"FOXC1","Q12948",0.0008241803526393,"FOXC1","ENSG00000054598",1,1,2,2,0.6,0.9,2,2,2,1,5,2,3,2296,NA,NA,NA,NA,NA,NA,NA
"864",3553,"IL1B","P01584",0.0008241803526393,"IL1B","ENSG00000125538",NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,0.5,3553,NA,NA,NA,NA,"IL1B","Tclin","P01584"
"865",2737,"GLI3","P10071",0.0005494535684262,"GLI3","ENSG00000106571",1,0.9,1,2,NA,NA,1,0.7,0.6,1,NA,2,0.5,2737,NA,NA,NA,NA,NA,NA,NA
"866",284390,"ZNF763","Q0D2J5",0.0005494535684262,"ZNF763","ENSG00000197054",0.5,0.5,0.5,0.5,0.9,0.9,0.5,0.5,0.5,0.5,0.9,0.5,0.6,284390,NA,NA,NA,NA,NA,NA,NA
"867",387521,"TMEM189","A5PLL7;Q13404",0.0005494535684262,"TMEM189","ENSG00000240849",2,3,3,3,3,3,3,4,3,3,3,3,5,387521,NA,NA,NA,NA,NA,NA,NA
"868",56242,"ZNF253","O75346",0.0005494535684262,"ZNF253","ENSG00000256771",1,1,1,2,4,4,1,1,2,1,2,1,2,56242,NA,NA,NA,NA,NA,NA,NA
"869",6239,"RREB1","Q92766",0.0005494535684262,"RREB1","ENSG00000124782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,6239,NA,NA,NA,NA,NA,NA,NA
"870",148266,"ZNF569","Q5MCW4",0.0005494535684262,"ZNF569","ENSG00000196437",1,1,1,1,3,2,1,1,2,2,2,1,1,148266,NA,NA,NA,NA,NA,NA,NA
"871",2055,"CLN8","Q9UBY8",0.0005494535684262,"CLN8","ENSG00000182372",3,3,4,4,3,3,3,4,4,3,2,4,5,2055,NA,NA,NA,NA,NA,NA,NA
"872",220,"ALDH1A3","P47895",0.0005494535684262,"ALDH1A3","ENSG00000184254",0.9,1,0.9,0.5,1,2,1,0.7,0.8,0.6,2,0.5,0.9,220,"Aldh1a3",NA,"Aldh1a3","hyperactivity",NA,NA,NA
"873",220,"ALDH1A3","P47895",0.0005494535684262,"ALDH1A3","ENSG00000184254",0.9,1,0.9,0.5,1,2,1,0.7,0.8,0.6,2,0.5,0.9,220,"Aldh1a3",NA,"Aldh1a3","abnormal behavior",NA,NA,NA
"874",22954,"TRIM32","Q13049",0.0005494535684262,"TRIM32","ENSG00000119401",2,3,1,2,9,8,3,2,2,2,3,1,2,22954,NA,NA,NA,NA,NA,NA,NA
"875",80818,"ZNF436","Q9C0F3",0.0005494535684262,"ZNF436","ENSG00000125945",4,4,3,4,5,4,3,3,3,4,3,3,3,80818,NA,NA,NA,NA,NA,NA,NA
"876",23361,"ZNF629","Q9UEG4",0.0005494535684262,"ZNF629","ENSG00000102870",4,4,3,3,6,6,5,3,3,3,5,3,3,23361,NA,NA,NA,NA,NA,NA,NA
"877",814,"CAMK4","Q16566",0.0002747267842131,"CAMK4","ENSG00000152495",3,4,2,7,35,30,4,2,2,9,NA,6,0.7,814,NA,NA,NA,NA,NA,NA,NA
"878",84623,"KIRREL3","Q8IZU9",0.0002747267842131,"KIRREL3","ENSG00000149571",4,5,3,7,4,5,7,3,3,9,NA,6,3,84623,NA,NA,NA,NA,NA,NA,NA
"879",8456,"FOXN1","O15353",0.0002747267842131,"FOXN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8456,NA,NA,NA,NA,NA,NA,NA
"880",84889,"SLC7A3","Q8WY07",0.0002747267842131,"SLC7A3","ENSG00000165349",NA,0.5,NA,NA,NA,NA,0.5,NA,2,NA,NA,NA,NA,84889,NA,NA,NA,NA,NA,NA,NA
"881",834,"CASP1","P29466",0.0002747267842131,"CASP1","ENSG00000137752",0.6,0.5,1,1,NA,0.5,0.6,1,1,0.7,2,0.8,2,834,NA,NA,NA,NA,NA,NA,NA
"882",83478,"ARHGAP24","Q8N264",0.0002747267842131,"ARHGAP24","ENSG00000138639",2,3,1,1,0.6,0.6,3,2,2,0.9,2,1,2,83478,NA,NA,NA,NA,NA,NA,NA
"883",84530,"SRRM4","A7MD48",0.0002747267842131,"SRRM4","ENSG00000139767",7,9,2,1,31,33,10,2,3,2,1,1,0.9,84530,NA,NA,NA,NA,NA,NA,NA
"884",833,"CARS","P49589",0.0002747267842131,"CARS","ENSG00000110619",4,5,3,3,3,4,5,3,5,3,6,3,4,833,NA,NA,NA,NA,NA,NA,NA
"885",81631,"MAP1LC3B","Q9GZQ8",0.0002747267842131,"MAP1LC3B","ENSG00000140941",27,32,21,20,46,36,25,21,28,19,17,20,30,81631,NA,NA,NA,NA,NA,NA,NA
"886",55624,"POMGNT1","Q8WZA1",0.0002747267842131,"POMGNT1","ENSG00000085998",11,11,9,12,11,14,15,10,12,13,23,11,12,55624,NA,NA,NA,NA,NA,NA,NA
"887",55364,"IMPACT","Q9P2X3",0.0002747267842131,"IMPACT","ENSG00000154059",4,4,5,5,2,2,3,4,9,6,7,4,5,55364,NA,NA,NA,NA,NA,NA,NA
"888",9194,"SLC16A7","O60669",0.0002747267842131,"SLC16A7","ENSG00000118596",0.6,1,NA,NA,2,2,0.8,0.5,NA,NA,1,NA,0.5,9194,NA,NA,NA,NA,NA,NA,NA
"889",9856,"KIAA0319","Q5VV43",0.0002747267842131,"KIAA0319","ENSG00000137261",6,6,3,4,6,6,6,3,4,5,3,3,3,9856,"D130043K22Rik",NA,"D130043K22Rik","decreased vertical activity",NA,NA,NA
"890",9739,"SETD1A","O15047",0.0002747267842131,"SETD1A","ENSG00000099381",3,3,3,3,9,11,5,3,4,3,9,3,3,9739,NA,NA,NA,NA,NA,NA,NA
"891",9780,"PIEZO1","Q92508",0.0002747267842131,"PIEZO1","ENSG00000103335",3,2,3,4,5,6,3,3,3,3,3,3,4,9780,NA,NA,NA,NA,NA,NA,NA
"892",5454,"POU3F2","P20265",0.0002747267842131,"POU3F2","ENSG00000184486",4,4,4,6,0.8,1,4,4,4,5,NA,4,5,5454,NA,NA,NA,NA,NA,NA,NA
"893",54820,"NDE1","Q9NXR1",0.0002747267842131,"NDE1","ENSG00000072864",0.8,0.7,1,1,NA,0.6,1,2,1,0.9,0.7,1,3,54820,NA,NA,NA,NA,NA,NA,NA
"894",8660,"IRS2","Q9Y4H2",0.0002747267842131,"IRS2","ENSG00000185950",9,10,5,5,9,9,9,7,8,7,14,4,6,8660,NA,NA,NA,NA,NA,NA,NA
"895",55079,"FEZF2","Q8TBJ5",0.0002747267842131,"FEZF2","ENSG00000153266",9,6,5,2,NA,NA,7,10,0.8,2,NA,2,NA,55079,NA,NA,NA,NA,NA,NA,NA
"896",8924,"HERC2","O95714",0.0002747267842131,"HERC2","ENSG00000128731",4,5,3,4,7,8,6,4,4,5,7,4,4,8924,NA,NA,NA,NA,NA,NA,NA
"897",5493,"PPL","O60437",0.0002747267842131,"PPL","ENSG00000118898",2,4,0.9,NA,2,2,5,1,0.8,NA,10,NA,NA,5493,NA,NA,NA,NA,NA,NA,NA
"898",9048,"ARTN","Q5T4W7",0.0002747267842131,"ARTN","ENSG00000117407",NA,NA,NA,NA,2,2,NA,NA,0.5,NA,2,NA,NA,9048,NA,NA,NA,NA,NA,NA,NA
"899",55238,"SLC38A7","Q9NVC3",0.0002747267842131,"SLC38A7","ENSG00000103042",3,3,2,2,4,4,4,2,3,2,4,2,2,55238,NA,NA,NA,NA,NA,NA,NA
"900",8139,"GAN","Q9H2C0",0.0002747267842131,"GAN","ENSG00000261609",2,2,2,2,2,2,1,2,2,2,1,1,1,8139,NA,NA,NA,NA,NA,NA,NA
"901",6649,"SOD3","P08294",0.0002747267842131,"SOD3","ENSG00000109610",4,4,4,5,0.9,1,5,4,3,4,6,4,5,6649,NA,NA,NA,NA,NA,NA,NA
"902",6530,"SLC6A2","P23975",0.0002747267842131,"SLC6A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6530,NA,NA,NA,NA,"SLC6A2","Tclin","P23975"
"903",7204,"TRIO","O75962",0.0002747267842131,"TRIO","ENSG00000038382",6,6,4,3,13,14,8,4,5,4,7,3,3,7204,NA,NA,NA,NA,NA,NA,NA
"904",65217,"PCDH15","Q96QU1",0.0002747267842131,"PCDH15","ENSG00000150275",0.8,0.5,1,0.6,NA,NA,0.6,1,1,0.6,NA,0.5,1,65217,NA,NA,NA,NA,NA,NA,NA
"905",6515,"SLC2A3","P11169",0.0002747267842131,"SLC2A3","ENSG00000059804",10,11,7,7,13,11,9,7,11,8,12,5,8,6515,NA,NA,NA,NA,NA,NA,NA
"906",64581,"CLEC7A","Q9BXN2",0.0002747267842131,"CLEC7A","ENSG00000172243",0.6,NA,1,0.9,NA,NA,0.5,1,1,0.6,1,0.7,2,64581,NA,NA,NA,NA,NA,NA,NA
"907",7291,"TWIST1","Q15672",0.0002747267842131,"TWIST1","ENSG00000122691",NA,0.6,NA,NA,NA,NA,0.6,NA,NA,NA,5,NA,NA,7291,NA,NA,NA,NA,NA,NA,NA
"908",64130,"LIN7B","Q9HAP6",0.0002747267842131,"LIN7B","ENSG00000104863",10,10,8,9,8,8,10,8,12,11,13,9,7,64130,NA,NA,NA,NA,NA,NA,NA
"909",7150,"TOP1","P11387",0.0002747267842131,"TOP1","ENSG00000198900",11,12,9,11,22,19,12,10,11,11,19,10,9,7150,NA,NA,NA,NA,"TOP1","Tclin","P11387"
"910",7092,"TLL1","O43897",0.0002747267842131,"TLL1","ENSG00000038295",NA,NA,NA,NA,5,4,NA,NA,NA,NA,0.5,NA,NA,7092,NA,NA,NA,NA,NA,NA,NA
"911",6648,"SOD2","P04179",0.0002747267842131,"SOD2","ENSG00000112096",11,12,9,9,8,7,9,9,11,10,8,8,11,6648,NA,NA,NA,NA,NA,NA,NA
"912",6625,"SNRNP70","P08621",0.0002747267842131,"SNRNP70","ENSG00000104852",61,63,54,57,220,237,86,59,64,60,139,58,60,6625,NA,NA,NA,NA,NA,NA,NA
"913",6595,"SMARCA2","P51531",0.0002747267842131,"SMARCA2","ENSG00000080503",21,23,15,20,29,23,19,13,15,21,20,16,12,6595,NA,NA,NA,NA,NA,NA,NA
"914",6942,"TCF20","Q9UGU0",0.0002747267842131,"TCF20","ENSG00000100207",4,4,3,4,6,5,4,3,4,4,5,3,3,6942,NA,NA,NA,NA,NA,NA,NA
"915",70,"ACTC1","P68032",0.0002747267842131,"ACTC1","ENSG00000159251",0.8,0.9,0.5,0.7,NA,0.6,1,NA,1,0.7,2,0.5,0.6,70,NA,NA,NA,NA,NA,NA,NA
"916",6354,"CCL7","P80098",0.0002747267842131,"CCL7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6354,NA,NA,NA,NA,NA,NA,NA
"917",5786,"PTPRA","P18433",0.0002747267842131,"PTPRA","ENSG00000132670",38,38,30,32,42,44,43,31,35,36,28,27,29,5786,"Ptpra",NA,"Ptpra","increased startle reflex",NA,NA,NA
"918",5786,"PTPRA","P18433",0.0002747267842131,"PTPRA","ENSG00000132670",38,38,30,32,42,44,43,31,35,36,28,27,29,5786,"Ptpra",NA,"Ptpra","decreased grip strength",NA,NA,NA
"919",5775,"PTPN4","P29074",0.0002747267842131,"PTPN4","ENSG00000088179",2,3,1,2,7,7,3,2,1,2,2,1,1,5775,NA,NA,NA,NA,NA,NA,NA
"920",79718,"TBL1XR1","Q9BZK7",0.0002747267842131,"TBL1XR1","ENSG00000177565",8,9,7,8,11,9,7,7,7,8,6,7,6,79718,NA,NA,NA,NA,NA,NA,NA
"921",79791,"FBXO31","Q5XUX0",0.0002747267842131,"FBXO31","ENSG00000103264",7,9,5,6,37,36,10,6,7,7,16,6,5,79791,NA,NA,NA,NA,NA,NA,NA
"922",79813,"EHMT1","Q9H9B1",0.0002747267842131,"EHMT1","ENSG00000181090",2,2,2,2,4,5,2,2,2,2,4,2,2,79813,"Ehmt1",NA,"Ehmt1","hypoactivity",NA,NA,NA
"923",79813,"EHMT1","Q9H9B1",0.0002747267842131,"EHMT1","ENSG00000181090",2,2,2,2,4,5,2,2,2,2,4,2,2,79813,"Ehmt1",NA,"Ehmt1","abnormal behavior",NA,NA,NA
"924",79863,"RBFA","Q8N0V3",0.0002747267842131,"RBFA","ENSG00000101546",2,2,2,2,5,5,2,2,2,2,4,2,2,79863,NA,NA,NA,NA,NA,NA,NA
"925",57534,"MIB1","Q86YT6",0.0002747267842131,"MIB1","ENSG00000101752",4,4,4,4,6,5,3,4,5,4,5,4,4,57534,NA,NA,NA,NA,NA,NA,NA
"926",80790,"CMIP","Q8IY22",0.0002747267842131,"CMIP","ENSG00000153815",7,8,5,3,3,4,8,5,7,6,12,3,4,80790,NA,NA,NA,NA,NA,NA,NA
"927",5862,"RAB2A","P61019",0.0002747267842131,"RAB2A","ENSG00000104388",23,27,17,19,24,18,18,20,25,22,23,17,17,5862,"Rab2a",NA,"Rab2a","decreased vertical activity",NA,NA,NA
"928",7874,"USP7","Q93009",0.0002747267842131,"USP7","ENSG00000187555",11,12,9,9,20,18,12,9,10,9,16,8,9,7874,NA,NA,NA,NA,NA,NA,NA
"929",5902,"RANBP1","P43487",0.0002747267842131,"RANBP1","ENSG00000099901",7,8,6,5,11,11,7,6,8,5,9,5,6,5902,NA,NA,NA,NA,NA,NA,NA
"930",7471,"WNT1","P04628",0.0002747267842131,"WNT1","ENSG00000125084",NA,0.7,NA,1,NA,NA,1,NA,NA,3,NA,0.8,NA,7471,"Wnt1",NA,"Wnt1","decreased vertical activity",NA,NA,NA
