state,county,year_week,yearweek,cases_7d_avg
NJ,Camden County,2021 - 35,202135,139.714
NJ,Camden County,2021 - 35,202135,140.143
NJ,Camden County,2021 - 35,202135,153.857
NJ,Camden County,2021 - 35,202135,147.286
NJ,Camden County,2021 - 36,202136,145.429
NJ,Camden County,2021 - 36,202136,142.714
NJ,Camden County,2021 - 36,202136,150.571
NJ,Camden County,2021 - 36,202136,133.857
NJ,Camden County,2021 - 36,202136,146.714
NJ,Camden County,2021 - 36,202136,139.429
NJ,Camden County,2021 - 36,202136,147
NJ,Camden County,2021 - 37,202137,145.714
NJ,Camden County,2021 - 37,202137,150.714
NJ,Camden County,2021 - 37,202137,146.143
NJ,Camden County,2021 - 37,202137,163.571
NJ,Camden County,2021 - 37,202137,154.571
NJ,Camden County,2021 - 37,202137,158.429
NJ,Camden County,2021 - 37,202137,159
NJ,Camden County,2021 - 38,202138,175.429
NJ,Camden County,2021 - 38,202138,172
NJ,Camden County,2021 - 38,202138,167.143
NJ,Camden County,2021 - 38,202138,170
NJ,Camden County,2021 - 38,202138,173.857
NJ,Camden County,2021 - 38,202138,175
NJ,Camden County,2021 - 38,202138,171.143
NJ,Camden County,2021 - 39,202139,159.857
NJ,Camden County,2021 - 39,202139,154.429
NJ,Camden County,2021 - 39,202139,153.429
NJ,Camden County,2021 - 39,202139,159.857
NJ,Camden County,2021 - 39,202139,153.143
NJ,Camden County,2021 - 39,202139,154.714
PA,Chester County,2020 - 7,202007,0
PA,Chester County,2020 - 8,202008,0
PA,Chester County,2020 - 8,202008,0
PA,Chester County,2020 - 8,202008,0
PA,Chester County,2020 - 8,202008,0
PA,Chester County,2020 - 8,202008,0
PA,Chester County,2020 - 8,202008,0
PA,Chester County,2020 - 8,202008,0
PA,Chester County,2020 - 9,202009,0
PA,Chester County,2020 - 9,202009,0
PA,Chester County,2020 - 9,202009,0
PA,Chester County,2020 - 9,202009,0
PA,Chester County,2020 - 9,202009,0
PA,Chester County,2020 - 9,202009,0
PA,Chester County,2020 - 9,202009,0
PA,Chester County,2020 - 10,202010,0
PA,Chester County,2020 - 10,202010,0
PA,Chester County,2020 - 10,202010,0
PA,Chester County,2020 - 10,202010,0
PA,Chester County,2020 - 10,202010,0
PA,Chester County,2020 - 10,202010,0
PA,Chester County,2020 - 10,202010,0
PA,Chester County,2020 - 11,202011,0
PA,Chester County,2020 - 11,202011,0
PA,Chester County,2020 - 11,202011,0
PA,Chester County,2020 - 11,202011,0
PA,Chester County,2020 - 11,202011,0
PA,Chester County,2020 - 11,202011,0
PA,Chester County,2020 - 11,202011,0
PA,Chester County,2020 - 12,202012,0
PA,Chester County,2020 - 12,202012,0
PA,Chester County,2020 - 12,202012,0
PA,Chester County,2020 - 12,202012,0
PA,Chester County,2020 - 12,202012,1.42857
PA,Chester County,2020 - 12,202012,2.28571
PA,Chester County,2020 - 12,202012,2.42857
PA,Chester County,2020 - 13,202013,3
PA,Chester County,2020 - 13,202013,5.42857
PA,Chester County,2020 - 13,202013,5.14286
PA,Chester County,2020 - 13,202013,6.42857
PA,Chester County,2020 - 13,202013,10.5714
PA,Chester County,2020 - 13,202013,12.8571
PA,Chester County,2020 - 13,202013,13.8571
PA,Chester County,2020 - 14,202014,16.2857
PA,Chester County,2020 - 14,202014,15.1429
PA,Chester County,2020 - 14,202014,17
PA,Chester County,2020 - 14,202014,18.4286
PA,Chester County,2020 - 14,202014,18
PA,Chester County,2020 - 14,202014,17
PA,Chester County,2020 - 14,202014,19.1429
PA,Chester County,2020 - 15,202015,18.8571
PA,Chester County,2020 - 15,202015,23
PA,Chester County,2020 - 15,202015,25.1429
PA,Chester County,2020 - 15,202015,27.1429
PA,Chester County,2020 - 15,202015,30.7143
PA,Chester County,2020 - 15,202015,37
PA,Chester County,2020 - 15,202015,40.2857
PA,Chester County,2020 - 16,202016,41.8571
PA,Chester County,2020 - 16,202016,40.8571
PA,Chester County,2020 - 16,202016,40.8571
PA,Chester County,2020 - 16,202016,40.7143
PA,Chester County,2020 - 16,202016,39.1429
PA,Chester County,2020 - 16,202016,36.2857
PA,Chester County,2020 - 16,202016,37.7143
PA,Chester County,2020 - 17,202017,39.5714
PA,Chester County,2020 - 17,202017,41.4286
PA,Chester County,2020 - 17,202017,42.5714
PA,Chester County,2020 - 17,202017,41.7143
PA,Chester County,2020 - 17,202017,41.4286
PA,Chester County,2020 - 17,202017,46.4286
PA,Chester County,2020 - 17,202017,48.2857
PA,Chester County,2020 - 18,202018,48.2857
PA,Chester County,2020 - 18,202018,47.2857
PA,Chester County,2020 - 18,202018,48.1429
PA,Chester County,2020 - 18,202018,50.5714
PA,Chester County,2020 - 18,202018,55.1429
PA,Chester County,2020 - 18,202018,52.5714
PA,Chester County,2020 - 18,202018,47.8571
PA,Chester County,2020 - 19,202019,46.4286
PA,Chester County,2020 - 19,202019,49.4286
PA,Chester County,2020 - 19,202019,49.2857
PA,Chester County,2020 - 19,202019,47.4286
PA,Chester County,2020 - 19,202019,42.5714
PA,Chester County,2020 - 19,202019,42.2857
PA,Chester County,2020 - 19,202019,43.5714
PA,Chester County,2020 - 20,202020,51.8571
PA,Chester County,2020 - 20,202020,46.2857
PA,Chester County,2020 - 20,202020,46.8571
PA,Chester County,2020 - 20,202020,45.5714
PA,Chester County,2020 - 20,202020,47.8571
PA,Chester County,2020 - 20,202020,47.4286
PA,Chester County,2020 - 20,202020,46.5714
PA,Chester County,2020 - 21,202021,36.1429
PA,Chester County,2020 - 21,202021,38.4286
PA,Chester County,2020 - 21,202021,38.5714
PA,Chester County,2020 - 21,202021,37.4286
PA,Chester County,2020 - 21,202021,37
PA,Chester County,2020 - 21,202021,37.1429
PA,Chester County,2020 - 21,202021,37.7143
PA,Chester County,2020 - 22,202022,38.8571
PA,Chester County,2020 - 22,202022,39.2857
PA,Chester County,2020 - 22,202022,36.4286
PA,Chester County,2020 - 22,202022,41
PA,Chester County,2020 - 22,202022,41.1429
PA,Chester County,2020 - 22,202022,41
PA,Chester County,2020 - 22,202022,43.5714
PA,Chester County,2020 - 23,202023,48.4286
PA,Chester County,2020 - 23,202023,50.8571
PA,Chester County,2020 - 23,202023,52.7143
PA,Chester County,2020 - 23,202023,51.2857
PA,Chester County,2020 - 23,202023,49.5714
PA,Chester County,2020 - 23,202023,50.2857
PA,Chester County,2020 - 23,202023,49.2857
PA,Chester County,2020 - 24,202024,46.2857
PA,Chester County,2020 - 24,202024,45.4286
PA,Chester County,2020 - 24,202024,44.4286
PA,Chester County,2020 - 24,202024,42.5714
PA,Chester County,2020 - 24,202024,41
PA,Chester County,2020 - 24,202024,41.1429
PA,Chester County,2020 - 24,202024,36.4286
PA,Chester County,2020 - 25,202025,34.5714
PA,Chester County,2020 - 25,202025,30.4286
PA,Chester County,2020 - 25,202025,29.8571
PA,Chester County,2020 - 25,202025,29.4286
PA,Chester County,2020 - 25,202025,29.7143
PA,Chester County,2020 - 25,202025,27.1429
PA,Chester County,2020 - 25,202025,26.8571
PA,Chester County,2020 - 26,202026,27.2857
PA,Chester County,2020 - 26,202026,28.2857
PA,Chester County,2020 - 26,202026,27.7143
PA,Chester County,2020 - 26,202026,27.4286
PA,Chester County,2020 - 26,202026,25.8571
PA,Chester County,2020 - 26,202026,24.2857
PA,Chester County,2020 - 26,202026,26
PA,Chester County,2020 - 27,202027,24.5714
PA,Chester County,2020 - 27,202027,23.4286
PA,Chester County,2020 - 27,202027,24.8571
PA,Chester County,2020 - 27,202027,24.5714
PA,Chester County,2020 - 27,202027,24.7143
PA,Chester County,2020 - 27,202027,24.8571
PA,Chester County,2020 - 27,202027,23
PA,Chester County,2020 - 28,202028,24.7143
PA,Chester County,2020 - 28,202028,23.1429
PA,Chester County,2020 - 28,202028,21.7143
PA,Chester County,2020 - 28,202028,23
PA,Chester County,2020 - 28,202028,23.8571
PA,Chester County,2020 - 28,202028,24.7143
PA,Chester County,2020 - 28,202028,27.4286
PA,Chester County,2020 - 29,202029,25.8571
PA,Chester County,2020 - 29,202029,25.2857
PA,Chester County,2020 - 29,202029,27.1429
PA,Chester County,2020 - 29,202029,30.8571
PA,Chester County,2020 - 29,202029,30.1429
PA,Chester County,2020 - 29,202029,34.5714
PA,Chester County,2020 - 29,202029,36.1429
PA,Chester County,2020 - 30,202030,40.4286
PA,Chester County,2020 - 30,202030,44.2857
PA,Chester County,2020 - 30,202030,52.7143
PA,Chester County,2020 - 30,202030,50.1429
PA,Chester County,2020 - 30,202030,55.4286
PA,Chester County,2020 - 30,202030,54.8571
PA,Chester County,2020 - 30,202030,47.8571
PA,Chester County,2020 - 31,202031,40.7143
PA,Chester County,2020 - 31,202031,54.7143
PA,Chester County,2020 - 31,202031,51.1429
PA,Chester County,2020 - 31,202031,48.1429
PA,Chester County,2020 - 31,202031,45.5714
PA,Chester County,2020 - 31,202031,43.5714
PA,Chester County,2020 - 31,202031,43.5714
PA,Chester County,2020 - 32,202032,43.5714
PA,Chester County,2020 - 32,202032,36.5714
PA,Chester County,2020 - 32,202032,33.4286
PA,Chester County,2020 - 32,202032,34.8571
PA,Chester County,2020 - 32,202032,34.1429
PA,Chester County,2020 - 32,202032,31
PA,Chester County,2020 - 32,202032,31
PA,Chester County,2020 - 33,202033,31
PA,Chester County,2020 - 33,202033,27.4286
PA,Chester County,2020 - 33,202033,25.7143
PA,Chester County,2020 - 33,202033,27.7143
PA,Chester County,2020 - 33,202033,27
PA,Chester County,2020 - 33,202033,27.2857
PA,Chester County,2020 - 33,202033,27.2857
PA,Chester County,2020 - 34,202034,27.2857
PA,Chester County,2020 - 34,202034,27.1429
PA,Chester County,2020 - 34,202034,24
PA,Chester County,2020 - 34,202034,26.1429
PA,Chester County,2020 - 34,202034,23.2857
PA,Chester County,2020 - 34,202034,20.8571
PA,Chester County,2020 - 34,202034,20.8571
PA,Chester County,2020 - 35,202035,20.8571
PA,Chester County,2020 - 35,202035,22.5714
PA,Chester County,2020 - 35,202035,23.5714
PA,Chester County,2020 - 35,202035,17.8571
PA,Chester County,2020 - 35,202035,19.1429
PA,Chester County,2020 - 35,202035,23.5714
PA,Chester County,2020 - 35,202035,23.5714
PA,Chester County,2020 - 36,202036,23.5714
PA,Chester County,2020 - 36,202036,24.7143
PA,Chester County,2020 - 36,202036,27.4286
PA,Chester County,2020 - 36,202036,29.4286
PA,Chester County,2020 - 36,202036,26.7143
PA,Chester County,2020 - 36,202036,31
PA,Chester County,2020 - 36,202036,31
PA,Chester County,2020 - 37,202037,31
PA,Chester County,2020 - 37,202037,20.4286
PA,Chester County,2020 - 37,202037,44.4286
PA,Chester County,2020 - 37,202037,48.7143
PA,Chester County,2020 - 37,202037,57.2857
PA,Chester County,2020 - 37,202037,52.2857
PA,Chester County,2020 - 37,202037,52.2857
PA,Chester County,2020 - 38,202038,56.5714
PA,Chester County,2020 - 38,202038,67.5714
PA,Chester County,2020 - 38,202038,46.7143
PA,Chester County,2020 - 38,202038,44.5714
PA,Chester County,2020 - 38,202038,44.7143
PA,Chester County,2020 - 38,202038,46.1429
PA,Chester County,2020 - 38,202038,46.1429
PA,Chester County,2020 - 39,202039,41.8571
PA,Chester County,2020 - 39,202039,48.4286
PA,Chester County,2020 - 39,202039,43.2857
PA,Chester County,2020 - 39,202039,42.8571
PA,Chester County,2020 - 39,202039,39.8571
PA,Chester County,2020 - 39,202039,38.1429
PA,Chester County,2020 - 39,202039,38.1429
PA,Chester County,2020 - 40,202040,38.1429
PA,Chester County,2020 - 40,202040,20.5714
PA,Chester County,2020 - 40,202040,37.1429
PA,Chester County,2020 - 40,202040,36.7143
PA,Chester County,2020 - 40,202040,37.2857
PA,Chester County,2020 - 40,202040,37.5714
PA,Chester County,2020 - 40,202040,37.5714
PA,Chester County,2020 - 41,202041,37.5714
PA,Chester County,2020 - 41,202041,51.1429
PA,Chester County,2020 - 41,202041,33.5714
PA,Chester County,2020 - 41,202041,34.8571
PA,Chester County,2020 - 41,202041,34.4286
PA,Chester County,2020 - 41,202041,35
PA,Chester County,2020 - 41,202041,35
PA,Chester County,2020 - 42,202042,35
PA,Chester County,2020 - 42,202042,38.1429
PA,Chester County,2020 - 42,202042,43
PA,Chester County,2020 - 42,202042,41.2857
PA,Chester County,2020 - 42,202042,41.5714
PA,Chester County,2020 - 42,202042,41.4286
PA,Chester County,2020 - 42,202042,41.4286
PA,Chester County,2020 - 43,202043,41.4286
PA,Chester County,2020 - 43,202043,36.2857
PA,Chester County,2020 - 43,202043,35
PA,Chester County,2020 - 43,202043,34.1429
PA,Chester County,2020 - 43,202043,34.4286
PA,Chester County,2020 - 43,202043,36.8571
PA,Chester County,2020 - 43,202043,36.8571
PA,Chester County,2020 - 44,202044,36.8571
PA,Chester County,2020 - 44,202044,47.1429
PA,Chester County,2020 - 44,202044,48.2857
PA,Chester County,2020 - 44,202044,51.8571
PA,Chester County,2020 - 44,202044,55.4286
PA,Chester County,2020 - 44,202044,52.1429
PA,Chester County,2020 - 44,202044,52.1429
PA,Chester County,2020 - 45,202045,52.1429
PA,Chester County,2020 - 45,202045,53.5714
PA,Chester County,2020 - 45,202045,46
PA,Chester County,2020 - 45,202045,59
PA,Chester County,2020 - 45,202045,59.7143
PA,Chester County,2020 - 45,202045,67.2857
PA,Chester County,2020 - 45,202045,67.2857
PA,Chester County,2020 - 46,202046,67.2857
PA,Chester County,2020 - 46,202046,81
PA,Chester County,2020 - 46,202046,97
PA,Chester County,2020 - 46,202046,76.2857
PA,Chester County,2020 - 46,202046,99.7143
PA,Chester County,2020 - 46,202046,108.286
PA,Chester County,2020 - 46,202046,108.286
PA,Chester County,2020 - 47,202047,108.286
PA,Chester County,2020 - 47,202047,135
PA,Chester County,2020 - 47,202047,137
PA,Chester County,2020 - 47,202047,157.286
PA,Chester County,2020 - 47,202047,153.143
PA,Chester County,2020 - 47,202047,154
PA,Chester County,2020 - 47,202047,154
PA,Chester County,2020 - 48,202048,154
PA,Chester County,2020 - 48,202048,159.286
PA,Chester County,2020 - 48,202048,160.143
PA,Chester County,2020 - 48,202048,160.286
PA,Chester County,2020 - 48,202048,130.286
PA,Chester County,2020 - 48,202048,172.286
PA,Chester County,2020 - 48,202048,172.286
PA,Chester County,2020 - 49,202049,172.286
PA,Chester County,2020 - 49,202049,160.286
PA,Chester County,2020 - 49,202049,163.286
PA,Chester County,2020 - 49,202049,142.857
PA,Chester County,2020 - 49,202049,225.429
PA,Chester County,2020 - 49,202049,219.571
PA,Chester County,2020 - 49,202049,219.571
PA,Chester County,2020 - 50,202050,219.571
PA,Chester County,2020 - 50,202050,266.429
PA,Chester County,2020 - 50,202050,284.286
PA,Chester County,2020 - 50,202050,314
PA,Chester County,2020 - 50,202050,279
PA,Chester County,2020 - 50,202050,256.429
PA,Chester County,2020 - 50,202050,256.429
PA,Chester County,2020 - 51,202051,256.429
PA,Chester County,2020 - 51,202051,268.857
PA,Chester County,2020 - 51,202051,271.571
PA,Chester County,2020 - 51,202051,282.286
PA,Chester County,2020 - 51,202051,264.571
PA,Chester County,2020 - 51,202051,287
PA,Chester County,2020 - 51,202051,287
PA,Chester County,2020 - 52,202052,287
PA,Chester County,2020 - 52,202052,261.143
PA,Chester County,2020 - 52,202052,247.286
PA,Chester County,2020 - 52,202052,241.571
PA,Chester County,2020 - 52,202052,249.714
PA,Chester County,2020 - 52,202052,191.714
PA,Chester County,2020 - 52,202052,191.714
PA,Chester County,2020 - 53,202053,191.714
PA,Chester County,2020 - 53,202053,202.714
PA,Chester County,2020 - 53,202053,200.429
PA,Chester County,2020 - 53,202053,201.143
PA,Chester County,2020 - 53,202053,199
PA,Chester County,2020 - 53,202053,199
PA,Chester County,2020 - 53,202053,199
PA,Chester County,2021 - 1,202101,199
PA,Chester County,2021 - 1,202101,186.143
PA,Chester County,2021 - 1,202101,211.286
PA,Chester County,2021 - 1,202101,213.714
PA,Chester County,2021 - 1,202101,211.429
PA,Chester County,2021 - 1,202101,252.714
PA,Chester County,2021 - 1,202101,252.714
PA,Chester County,2021 - 2,202102,252.714
PA,Chester County,2021 - 2,202102,252.143
PA,Chester County,2021 - 2,202102,235.143
PA,Chester County,2021 - 2,202102,234.143
PA,Chester County,2021 - 2,202102,228
PA,Chester County,2021 - 2,202102,214.857
PA,Chester County,2021 - 2,202102,214.857
PA,Chester County,2021 - 3,202103,214.857
PA,Chester County,2021 - 3,202103,126.857
PA,Chester County,2021 - 3,202103,192.286
PA,Chester County,2021 - 3,202103,180.714
PA,Chester County,2021 - 3,202103,174.571
PA,Chester County,2021 - 3,202103,171.571
PA,Chester County,2021 - 3,202103,171.571
PA,Chester County,2021 - 4,202104,171.571
PA,Chester County,2021 - 4,202104,231.714
PA,Chester County,2021 - 4,202104,150.286
PA,Chester County,2021 - 4,202104,144.286
PA,Chester County,2021 - 4,202104,142.286
PA,Chester County,2021 - 4,202104,135.143
PA,Chester County,2021 - 4,202104,135.143
PA,Chester County,2021 - 5,202105,135.143
PA,Chester County,2021 - 5,202105,127.429
PA,Chester County,2021 - 5,202105,123.857
PA,Chester County,2021 - 5,202105,116.571
PA,Chester County,2021 - 5,202105,113.143
PA,Chester County,2021 - 5,202105,111.571
PA,Chester County,2021 - 5,202105,111.571
PA,Chester County,2021 - 6,202106,111.571
PA,Chester County,2021 - 6,202106,59.1429
PA,Chester County,2021 - 6,202106,111.286
PA,Chester County,2021 - 6,202106,110.571
PA,Chester County,2021 - 6,202106,108.714
PA,Chester County,2021 - 6,202106,106.571
PA,Chester County,2021 - 6,202106,106.571
PA,Chester County,2021 - 7,202107,106.571
PA,Chester County,2021 - 7,202107,106.571
PA,Chester County,2021 - 7,202107,90.2857
PA,Chester County,2021 - 7,202107,94
PA,Chester County,2021 - 7,202107,94.7143
PA,Chester County,2021 - 7,202107,91.8571
PA,Chester County,2021 - 7,202107,91.8571
PA,Chester County,2021 - 8,202108,91.8571
PA,Chester County,2021 - 8,202108,115.714
PA,Chester County,2021 - 8,202108,78.1429
PA,Chester County,2021 - 8,202108,76.8571
PA,Chester County,2021 - 8,202108,79.1429
PA,Chester County,2021 - 8,202108,86
PA,Chester County,2021 - 8,202108,86
PA,Chester County,2021 - 9,202109,86
PA,Chester County,2021 - 9,202109,93.8571
PA,Chester County,2021 - 9,202109,89.2857
PA,Chester County,2021 - 9,202109,88.7143
PA,Chester County,2021 - 9,202109,85.1429
PA,Chester County,2021 - 9,202109,85.2857
PA,Chester County,2021 - 9,202109,85.2857
PA,Chester County,2021 - 10,202110,85.2857
PA,Chester County,2021 - 10,202110,81.5714
PA,Chester County,2021 - 10,202110,84
PA,Chester County,2021 - 10,202110,82.7143
PA,Chester County,2021 - 10,202110,88.7143
PA,Chester County,2021 - 10,202110,84
PA,Chester County,2021 - 10,202110,84
PA,Chester County,2021 - 11,202111,84
PA,Chester County,2021 - 11,202111,87.8571
PA,Chester County,2021 - 11,202111,88.8571
PA,Chester County,2021 - 11,202111,77
PA,Chester County,2021 - 11,202111,97
PA,Chester County,2021 - 11,202111,99.8571
PA,Chester County,2021 - 11,202111,99.8571
PA,Chester County,2021 - 12,202112,99.8571
PA,Chester County,2021 - 12,202112,108.857
PA,Chester County,2021 - 12,202112,112.571
PA,Chester County,2021 - 12,202112,130.429
PA,Chester County,2021 - 12,202112,107
PA,Chester County,2021 - 12,202112,112.286
PA,Chester County,2021 - 12,202112,112.286
PA,Chester County,2021 - 13,202113,112.286
PA,Chester County,2021 - 13,202113,128
PA,Chester County,2021 - 13,202113,112.286
PA,Chester County,2021 - 13,202113,152
PA,Chester County,2021 - 13,202113,158.571
PA,Chester County,2021 - 13,202113,158.571
PA,Chester County,2021 - 13,202113,158.571
PA,Chester County,2021 - 14,202114,158.571
PA,Chester County,2021 - 14,202114,162.286
PA,Chester County,2021 - 14,202114,162.286
PA,Chester County,2021 - 14,202114,136.143
PA,Chester County,2021 - 14,202114,136.429
PA,Chester County,2021 - 14,202114,138.143
PA,Chester County,2021 - 14,202114,138.143
PA,Chester County,2021 - 15,202115,138.143
PA,Chester County,2021 - 15,202115,136.286
PA,Chester County,2021 - 15,202115,159.286
PA,Chester County,2021 - 15,202115,148.857
PA,Chester County,2021 - 15,202115,147.571
PA,Chester County,2021 - 15,202115,147.429
PA,Chester County,2021 - 15,202115,147.429
PA,Chester County,2021 - 16,202116,147.429
PA,Chester County,2021 - 16,202116,89
PA,Chester County,2021 - 16,202116,137.429
PA,Chester County,2021 - 16,202116,139.143
PA,Chester County,2021 - 16,202116,136
PA,Chester County,2021 - 16,202116,130
PA,Chester County,2021 - 16,202116,130
PA,Chester County,2021 - 17,202117,130
PA,Chester County,2021 - 17,202117,168
PA,Chester County,2021 - 17,202117,114.571
PA,Chester County,2021 - 17,202117,108.857
PA,Chester County,2021 - 17,202117,105.143
PA,Chester County,2021 - 17,202117,104.857
PA,Chester County,2021 - 17,202117,104.857
PA,Chester County,2021 - 18,202118,104.857
PA,Chester County,2021 - 18,202118,96.1429
PA,Chester County,2021 - 18,202118,95
PA,Chester County,2021 - 18,202118,90.1429
PA,Chester County,2021 - 18,202118,85.7143
PA,Chester County,2021 - 18,202118,81.2857
PA,Chester County,2021 - 18,202118,81.2857
PA,Chester County,2021 - 19,202119,81.2857
PA,Chester County,2021 - 19,202119,72.1429
