Gene_name,BMI_1,BMI_3,foldchange,ANOVA
LRRTM1_22146,0.545775435,0.341517895,0.20425754,0.125117565
LRRTM2_22147,6.640287001,6.655067346,-0.014780345,0.858801995
LRRTM3_22148,1.657445624,1.599097255,0.058348369,0.724652066
LRRTM4_22149,3.963571159,4.012898218,-0.049327059,0.654265842
LRSAM1_22150,10.21255082,10.20183246,0.010718356,0.816280144
LRTM1_22151,3.288026014,3.309232135,-0.021206121,0.747929539
LRTM2_22152,2.917448858,2.866074022,0.051374835,0.793618169
LRTOMT_22153,8.804636012,8.826435751,-0.021799739,0.579683071
LRWD1_22154,10.84769387,10.93996667,-0.092272797,0.167125418
LSAMP_22155,11.16088194,10.67188213,0.48899981,0.025495671
LSAMP-AS1_22156,1.232474666,1.275656197,-0.043181531,0.619610096
LSG1_22157,11.32030471,11.3949014,-0.074596693,0.103870229
LSINCT5_22158,3.14751651,3.188399649,-0.040883139,0.406529957
LSM1_22159,10.25647456,10.23648085,0.019993711,0.692276433
LSM10_22160,10.92109116,10.90322757,0.017863592,0.716678373
LSM11_22161,8.184371795,8.176906783,0.007465012,0.91270999
LSM12_22162,10.95018878,10.94936913,0.00081965,0.981790438
LSM12P1_22163,7.13701985,7.052793495,0.084226356,0.650143231
LSM14A_22164,12.36609397,12.38057944,-0.014485467,0.682065801
LSM14B_22165,10.28052341,10.31170241,-0.031179,0.458811634
LSM1P1_22166,0.012112893,0.014729674,-0.002616781,0.838096075
LSM2_22167,9.878672365,9.901711308,-0.023038943,0.667438261
LSM3_22168,10.88782685,10.91447706,-0.026650209,0.612339702
LSM3P2_22169,0.547601132,0.553531851,-0.005930719,0.940388743
LSM3P3_22170,0.131998594,0.079744743,0.052253852,0.147561835
LSM3P4_22171,0.021479098,0,0.021479098,0.049050211
LSM3P5_22172,0.036103553,0.03382269,0.002280864,0.921053872
LSM4_22173,11.53694569,11.56934175,-0.032396065,0.468426742
LSM5_22174,10.96413034,10.99438477,-0.030254429,0.584350933
LSM6_22175,9.270408872,9.395603961,-0.125195089,0.012690298
LSM6P2_22176,0.026741299,0.01428556,0.012455739,0.400116212
LSM7_22177,10.91737795,10.92709875,-0.009720794,0.852786981
LSM8_22178,11.09227148,11.14335041,-0.051078935,0.153058556
LSMEM1_22179,6.693789934,6.712640204,-0.01885027,0.812862765
LSMEM2_22180,2.887710845,2.859896695,0.02781415,0.750322626
LSP1_22181,11.78575986,12.10952296,-0.323763102,0.086154916
LSP1P1_22182,0.064560318,0.044684023,0.019876295,0.412115649
LSP1P2_22183,0.31770658,0.300450152,0.017256428,0.806422264
LSP1P3_22184,0.092719461,0.090878991,0.00184047,0.959069401
LSR_22185,12.45957975,12.49480877,-0.035229021,0.644038315
LSS_22186,11.67901373,11.70145145,-0.02243772,0.703460026
LST1_22187,6.712126507,6.737101638,-0.024975131,0.882695133
LTA_22188,7.027776911,7.167609117,-0.139832206,0.240215892
LTA4H_22189,12.50835131,12.46358064,0.044770675,0.40944263
LTB_22190,5.128715454,5.340580889,-0.211865435,0.353634857
LTB4R_22191,9.489010954,9.624500999,-0.135490044,0.066851011
LTB4R2_22192,8.592880127,8.730969455,-0.138089328,0.026404391
LTBP1_22193,10.5411132,10.39172049,0.149392709,0.287552736
LTBP2_22194,7.176033917,7.067078506,0.108955411,0.255708665
LTBP3_22195,12.30996291,12.34288282,-0.03291991,0.746352165
LTBP4_22196,12.00031895,11.99291223,0.007406718,0.911490378
LTBR_22197,7.78123553,7.93322912,-0.15199359,0.344259789
LTC4S_22198,5.318346595,5.37371015,-0.055363555,0.680855493
LTF_22199,7.671136333,7.396746693,0.274389641,0.288656128
LTK_22200,9.881395769,10.05643972,-0.175043951,0.39043035
LTN1_22201,11.83608515,11.78707155,0.049013601,0.325147719
LTV1_22202,11.04087911,11.01662118,0.02425793,0.63080029
LTV1P1_22203,0.340948235,0.300667027,0.040281208,0.558779041
LUADT1_22204,2.735772882,2.706235133,0.029537749,0.732462149
LUC7L_22205,11.78736681,11.68619066,0.101176146,0.080660436
LUC7L2_22206,12.45172825,12.47740927,-0.025681021,0.583484878
LUC7L3_22207,13.37117623,13.33095301,0.040223219,0.506496294
LUCAT1_22208,5.073005994,5.117319226,-0.044313232,0.592810682
LUM_22209,3.158580269,2.994596834,0.163983434,0.467394385
LURAP1_22210,5.071133664,5.005164934,0.065968729,0.398851
LURAP1L_22211,6.882887155,6.575542866,0.307344289,0.219083984
LURAP1L-AS1_22212,1.812374996,1.684666797,0.127708199,0.413406918
LUZP1_22213,8.930128424,8.968161741,-0.038033317,0.675973451
LUZP2_22214,4.988300287,5.002544377,-0.01424409,0.845218456
LUZP4_22215,0.24328536,0.384045737,-0.140760378,0.26304745
LUZP4P1_22216,0.005648029,0.016458712,-0.010810683,0.327544041
LUZP6_22217,0.167376811,0.268635832,-0.10125902,0.275240149
LVCAT1_22218,5.477759742,5.368825952,0.10893379,0.523674386
LVRN_22219,5.836493151,5.843014003,-0.006520852,0.93279546
LXN_22220,7.842028303,8.051174976,-0.209146673,0.032965684
LY6D_22221,0.214652213,0.194894646,0.019757567,0.784021331
LY6E_22222,11.07749177,11.18150404,-0.104012266,0.638395758
LY6G5B_22223,9.307256118,9.275137473,0.032118644,0.633509251
LY6G5C_22224,6.908522095,7.008483289,-0.099961195,0.091547677
LY6G6C_22225,2.154375934,2.253698439,-0.099322505,0.483323567
LY6G6D_22226,0.637333311,0.576199956,0.061133355,0.522569993
LY6G6E_22227,2.260280476,2.323982984,-0.063702508,0.515240211
LY6G6F_22228,1.313827437,1.145206216,0.16862122,0.252555461
LY6H_22229,0.289345029,0.170311887,0.119033142,0.18892851
LY6K_22230,4.45933927,4.356396115,0.102943155,0.180935455
LY75_22231,11.53363865,11.52577793,0.007860721,0.922271854
LY75-CD302_22232,7.715137167,7.623258078,0.091879089,0.378639094
LY86_22233,8.158700792,8.448999016,-0.290298224,0.113969953
LY86-AS1_22234,6.739566943,6.748929588,-0.009362646,0.948375896
LY9_22235,12.18546454,12.1924308,-0.006966258,0.94942896
LY96_22236,10.58409202,10.65584148,-0.071749458,0.519092253
LYAR_22237,8.981406562,9.056889232,-0.07548267,0.315683752
LYARP1_22238,1.546483921,1.533770818,0.012713103,0.768085946
LYG1_22239,6.835012678,6.894648112,-0.059635434,0.363984854
LYG2_22240,4.668864986,4.764251551,-0.095386564,0.458869837
LYL1_22241,8.494320906,8.743322014,-0.249001107,0.020882718
LYN_22242,11.61377362,11.68180275,-0.06802913,0.298899026
LYNX1_22243,4.477378028,4.600349709,-0.122971681,0.54304399
LYPD1_22244,1.759808401,1.637561698,0.122246703,0.427481188
LYPD2_22245,0.633240864,0.500304191,0.132936673,0.142624368
LYPD3_22246,2.131882345,2.116149407,0.015732938,0.922521317
LYPD4_22247,2.042546047,1.95812172,0.084424327,0.384782052
LYPD5_22248,4.901206118,4.962948074,-0.061741956,0.309977594
LYPD6_22249,4.11121189,3.996950451,0.11426144,0.545779815
LYPD6B_22250,9.285065143,8.974999072,0.310066071,0.142398093
LYPD8_22251,4.415914986,4.398169519,0.017745467,0.912633717
LYPLA1_22252,11.63097018,11.6477139,-0.016743729,0.737303363
LYPLA1P1_22253,0.068566106,0.058647686,0.00991842,0.74500324
LYPLA1P2_22254,0.479890546,0.473796496,0.006094051,0.912698671
LYPLA1P3_22255,1.098491522,1.136395499,-0.037903978,0.221376773
LYPLA2_22256,10.87575659,10.88656025,-0.010803659,0.771581126
LYPLA2P1_22257,1.09485555,1.111720004,-0.016864454,0.594801273
LYPLA2P2_22258,1.265120427,1.258676343,0.006444084,0.895800103
LYPLA2P3_22259,0.007051969,0.004527855,0.002524115,0.75269012
LYPLAL1_22260,9.81196366,9.947475002,-0.135511342,0.042301329
LYPLAL1-AS1_22261,4.374968443,4.437498313,-0.06252987,0.571449088
LYRM1_22262,10.31672284,10.31390126,0.002821582,0.954313683
LYRM2_22263,10.37594196,10.42763999,-0.051698035,0.363086215
LYRM4_22264,9.994360859,10.00494498,-0.010584118,0.860558997
LYRM5_22265,10.24780668,10.39617943,-0.148372745,0.02607954
LYRM7_22266,9.906368804,9.936042851,-0.029674048,0.703512204
LYRM9_22267,8.431968242,8.394098223,0.037870019,0.562977636
LYSMD1_22268,6.824281651,7.011945329,-0.187663678,0.228197919
LYSMD2_22269,7.150848454,7.637080746,-0.486232292,0.023178751
LYSMD3_22270,11.64206215,11.60987635,0.0321858,0.538785141
LYSMD4_22271,9.781767427,9.783090215,-0.001322788,0.9826
LYST_22272,9.930947962,9.940314778,-0.009366816,0.902735645
LYST-AS1_22273,4.046142339,4.079920066,-0.033777727,0.58668573
LYVE1_22274,5.711084533,5.30745678,0.403627753,0.094506664
LYZ_22275,8.961744313,8.875335927,0.086408385,0.721231505
LYZL1_22276,0.073046586,0.006111017,0.06693557,0.011337571
LYZL2_22277,0.067347404,0.028945033,0.038402371,0.15019207
LYZL4_22278,0.118316883,0.115884179,0.002432704,0.959688705
LYZL6_22279,0.038226454,0.024709396,0.013517058,0.577166677
LZIC_22280,9.181948312,9.303209227,-0.121260915,0.019840177
LZTFL1_22281,11.12313889,11.12499585,-0.001856967,0.979213073
LZTR1_22282,11.74926205,11.75163195,-0.0023699,0.961671385
LZTS1_22283,4.390683836,4.388380249,0.002303587,0.958713166
LZTS1-AS1_22284,0.030553753,0.045107529,-0.014553776,0.597415808
LZTS2_22285,9.572107479,9.621766004,-0.049658526,0.403271467
M1AP_22286,4.875771859,4.893571773,-0.017799914,0.839652273
M6PR_22287,12.37268128,12.3905307,-0.017849423,0.726280855
MAATS1_22288,7.052213161,6.845976218,0.206236943,0.268753449
MAB21L1_22289,5.295340835,5.124170769,0.171170066,0.463711972
MAB21L2_22290,1.17398265,1.157109649,0.016873001,0.895127645
MAB21L3_22291,7.291694805,7.326898789,-0.035203984,0.689760279
MACC1_22292,9.12942008,9.15806084,-0.02864076,0.757615611
MACC1-AS1_22293,1.106286162,1.174195001,-0.067908839,0.521122819
MACF1_22294,12.91986176,12.9205593,-0.000697542,0.989673369
MACROD1_22295,9.11056688,9.065251383,0.045315497,0.586800985
MACROD2_22296,8.796402996,8.700419133,0.095983862,0.537853764
MACROD2-AS1_22297,0.089893099,0.037159317,0.052733782,0.086388581
MACROD2-IT1_22298,0.038504347,0.038123134,0.000381213,0.988424604
MAD1L1_22299,9.336524538,9.40157366,-0.065049122,0.186157498
MAD2L1_22300,9.002062964,9.067366614,-0.06530365,0.513198465
MAD2L1BP_22301,9.116836823,9.109028243,0.00780858,0.894009927
MAD2L2_22302,9.990835679,9.945132772,0.045702907,0.440290063
MADCAM1_22303,5.299366069,5.246272551,0.053093518,0.501916011
MADD_22304,11.86601207,11.86528793,0.000724135,0.987047566
MAEA_22305,11.21349278,11.31879925,-0.105306474,0.030079369
MAEL_22306,3.634562862,3.623444811,0.011118051,0.923260793
MAF_22307,8.600097369,8.965047604,-0.364950235,0.167313629
MAF1_22308,11.74658571,11.72086616,0.025719549,0.616517077
MAFA_22309,2.624776585,2.983656723,-0.358880138,0.134292172
MAFA-AS1_22310,1.144649387,1.190814268,-0.046164881,0.762161507
MAFB_22311,7.455302393,7.550015453,-0.09471306,0.688132093
MAFF_22312,9.780623301,9.801262989,-0.020639689,0.881748441
MAFG_22313,10.73645062,10.65990308,0.076547533,0.209595187
MAFG-AS1_22314,6.938088167,7.000317101,-0.062228934,0.505069516
MAFIP_22315,2.591840926,2.572188425,0.019652501,0.882126287
MAFK_22316,10.39224647,10.28509078,0.107155698,0.142026531
MAFTRR_22317,4.388591183,4.48169474,-0.093103557,0.180225574
MAG_22318,1.323003274,1.284972855,0.038030419,0.827098348
MAGEA1_22319,3.866483807,3.814110754,0.052373053,0.872560146
MAGEA10_22320,4.450193174,4.498299235,-0.048106061,0.524567228
MAGEA11_22321,0.221052442,0.230803876,-0.009751435,0.899199644
MAGEA12_22322,2.934880385,2.847465248,0.087415137,0.777490507
MAGEA13P_22323,0.028273461,0.058401146,-0.030127686,0.304391588
MAGEA2_22324,2.865075194,2.658184887,0.206890307,0.447053366
MAGEA2B_22325,2.247532543,2.123499597,0.124032945,0.584767993
MAGEA3_22326,5.315569751,5.015194318,0.300375433,0.365661865
MAGEA4_22327,1.277584124,1.178002193,0.099581931,0.680000766
MAGEA5_22328,0.17064325,0.200821666,-0.030178417,0.649599149
MAGEA6_22329,5.480031975,5.176009926,0.304022049,0.344895371
MAGEA7P_22330,0.027701478,0.067537623,-0.039836144,0.155631789
MAGEA8_22331,3.39804858,3.361270915,0.036777666,0.775884057
MAGEA8-AS1_22332,1.25261745,1.157404115,0.095213335,0.377164189
MAGEA9_22333,1.6982007,1.366400932,0.331799768,0.0594805
MAGEA9B_22334,2.126473831,2.054745518,0.071728313,0.742437159
MAGEB1_22335,2.116034768,1.917221884,0.198812884,0.450559268
MAGEB10_22336,4.457998832,4.416729291,0.041269541,0.539415579
MAGEB16_22337,2.13267163,2.020376021,0.11229561,0.676306533
MAGEB17_22338,3.202602896,3.121315908,0.081286988,0.618863481
MAGEB18_22339,2.101617908,1.948596373,0.153021534,0.457846099
MAGEB2_22340,2.915336378,2.711649239,0.203687139,0.509011869
MAGEB3_22341,0.772204501,0.877953197,-0.105748696,0.425673068
MAGEB4_22342,0.050521064,0.068212064,-0.017691,0.619970438
MAGEB5_22343,0.009488706,0,0.009488706,0.248698546
MAGEB6_22344,1.676235747,1.571705073,0.104530674,0.53954671
MAGEB6P1_22345,0.703887791,0.540801521,0.16308627,0.174994204
MAGEC1_22346,9.837639964,9.64127953,0.196360434,0.482133399
MAGEC2_22347,5.945424209,5.920691091,0.024733118,0.928115152
MAGEC3_22348,8.698371222,8.1825757,0.515795521,0.063249423
MAGED1_22349,13.09452695,13.07612484,0.01840211,0.78836618
MAGED2_22350,12.74919756,12.74172334,0.007474223,0.910113392
MAGED4_22351,8.020402691,7.790351882,0.230050809,0.289869926
MAGED4B_22352,8.064632475,7.813426889,0.251205586,0.266397055
MAGEE1_22353,7.798573956,7.754843388,0.043730567,0.56514865
MAGEE2_22354,1.408559589,1.403517331,0.005042258,0.97545051
MAGEF1_22355,10.43385524,10.27115604,0.162699198,0.097176033
MAGEH1_22356,11.29997852,11.2394806,0.060497919,0.392590523
MAGEL2_22357,0.957460152,0.777630047,0.179830105,0.363607523
MAGI1_22358,6.323416596,6.088748953,0.234667644,0.219349939
MAGI1-AS1_22359,0.061250016,0.069318155,-0.00806814,0.796805417
MAGI1-IT1_22360,4.813164681,4.780983529,0.032181152,0.533499878
MAGI2_22361,9.091556874,9.515852313,-0.424295439,0.039442933
MAGI2-AS1_22362,0,0,0,NA
MAGI2-AS2_22363,0,0.004909702,-0.004909702,0.382428906
MAGI2-AS3_22364,5.385575599,5.292950846,0.092624753,0.311436175
MAGI2-IT1_22365,0,0.006037042,-0.006037042,0.382428906
MAGI3_22366,8.684466851,8.669614389,0.014852463,0.909841193
MAGIX_22367,6.941639634,6.98866142,-0.047021786,0.406673127
MAGOH_22368,10.03591775,10.04561994,-0.009702189,0.838714283
MAGOH2P_22369,3.925670313,3.938054788,-0.012384475,0.891443726
MAGOH3P_22370,0.047804451,0.056716289,-0.008911838,0.718439985
MAGOHB_22371,9.465860369,9.534487947,-0.068627578,0.223894543
MAGT1_22372,13.12224312,13.03159596,0.090647159,0.117020755
MAK_22373,5.62883469,5.719015393,-0.090180704,0.11232703
MAK16_22374,9.765714454,9.740170608,0.025543846,0.625008415
MAL_22375,5.855481352,5.597160423,0.258320929,0.445771239
MAL2_22376,3.052774921,3.092176525,-0.039401603,0.886799565
MALAT1_22377,16.67375592,16.57201326,0.101742659,0.283521413
MALL_22378,5.369744438,5.222511853,0.147232585,0.20163338
MALRD1_22379,3.876340159,3.742977,0.13336316,0.559698145
MALSU1_22380,9.682596757,9.730197496,-0.047600739,0.218808268
MALT1_22381,12.0811451,11.95571676,0.125428337,0.077710233
MAMDC2_22382,3.543065313,3.561524535,-0.018459223,0.913992937
MAMDC2-AS1_22383,4.315263031,4.311864094,0.003398937,0.968949062
MAMDC4_22384,9.854894957,9.93600684,-0.081111883,0.328928275
MAML1_22385,11.19342839,11.15355602,0.039872368,0.403213085
MAML2_22386,9.450840981,9.596365565,-0.145524584,0.314695894
MAML3_22387,5.379586239,5.364589866,0.014996373,0.912936624
MAMLD1_22388,6.146620442,6.590681457,-0.444061015,0.044149247
MAMSTR_22389,4.885319596,4.932597468,-0.047277872,0.659512273
MAN1A1_22390,14.2607669,14.46371715,-0.202950248,0.042159368
MAN1A2_22391,13.03736822,13.00327834,0.034089878,0.535253049
MAN1A2P1_22392,0.090597998,0.162700346,-0.072102348,0.301654007
MAN1B1_22393,12.49017129,12.41331288,0.076858414,0.140874858
MAN1B1-AS1_22394,7.475242888,7.512845891,-0.037603002,0.658308742
MAN1C1_22395,8.516426294,8.78168119,-0.265254896,0.109009745
MAN2A1_22396,13.96097891,13.93248626,0.028492655,0.64715199
MAN2A2_22397,12.64756685,12.62300971,0.024557138,0.707836399
MAN2B1_22398,13.77936388,13.87195458,-0.092590693,0.194984982
MAN2B2_22399,11.62322364,11.6392748,-0.016051152,0.733714203
MAN2C1_22400,13.27101354,13.27353507,-0.00252153,0.967714983
MANBA_22401,10.19739911,10.24826745,-0.050868338,0.319376988
MANBAL_22402,10.32691113,10.25622141,0.070689721,0.120634621
MANEA_22403,12.40064136,12.45812282,-0.057481461,0.531329622
MANEA-AS1_22404,6.973054416,7.095403263,-0.122348847,0.220196384
MANEAL_22405,9.722133138,9.587000294,0.135132843,0.118585858
MANF_22406,13.3777035,13.22664095,0.151062548,0.089334886
MANSC1_22407,9.020968804,9.125353682,-0.104384877,0.426767665
MANSC4_22408,1.703995603,1.615654809,0.088340794,0.431983044
MAOA_22409,3.243421287,3.122659736,0.120761552,0.602302244
MAOB_22410,3.231402551,3.278533642,-0.047131091,0.577623674
MAP10_22411,7.788651002,7.789164592,-0.00051359,0.997254628
MAP1A_22412,6.126338957,5.946864154,0.179474804,0.24647562
MAP1B_22413,7.074457674,6.942288141,0.132169534,0.459041529
MAP1LC3A_22414,5.072027053,5.072766547,-0.000739495,0.996365711
MAP1LC3B_22415,12.03611547,11.93871198,0.097403493,0.250473397
MAP1LC3B2_22416,4.366415365,4.382831127,-0.016415763,0.870418049
MAP1LC3BP1_22417,1.457249998,1.255356112,0.201893887,0.058115923
MAP1LC3C_22418,2.683559906,2.65880467,0.024755236,0.796615647
MAP1LC3P_22419,0.006060197,0.007053872,-0.000993675,0.917808548
MAP1S_22420,9.940478538,9.9931512,-0.052672663,0.370494836
MAP2_22421,9.162342709,9.142135971,0.020206739,0.908387799
MAP2K1_22422,11.73044284,11.73411343,-0.003670586,0.939675989
MAP2K1P1_22423,0.946372063,0.982105736,-0.035733672,0.5401194
MAP2K2_22424,12.6411195,12.67154798,-0.030428487,0.51081313
MAP2K3_22425,10.80341297,10.80108836,0.002324606,0.976989587
MAP2K4_22426,10.3553094,10.31479653,0.040512873,0.318429309
MAP2K4P1_22427,4.078624775,4.10429259,-0.025667816,0.715128548
MAP2K5_22428,9.783411926,9.716027759,0.067384167,0.135732729
MAP2K6_22429,8.289960512,8.382756527,-0.092796015,0.383465509
MAP2K7_22430,11.50600917,11.54403743,-0.038028265,0.256162484
MAP3K1_22431,12.59968232,12.54918574,0.050496578,0.412532555
MAP3K10_22432,10.49486401,10.4466736,0.048190404,0.352906206
MAP3K11_22433,11.61361984,11.66030041,-0.046680567,0.332303908
MAP3K12_22434,8.79510949,8.779543427,0.015566063,0.856289688
MAP3K13_22435,10.94465343,10.9959007,-0.051247266,0.381389529
MAP3K14_22436,10.82326518,10.77216747,0.051097712,0.555196159
MAP3K14-AS1_22437,7.879806468,7.918432385,-0.038625917,0.543181222
MAP3K15_22438,5.256566436,5.315059941,-0.058493505,0.480290336
MAP3K19_22439,7.909190463,7.812495429,0.096695034,0.421033061
MAP3K2_22440,11.93938547,11.93057106,0.00881441,0.841762812
MAP3K3_22441,10.96138657,10.91896158,0.042424993,0.370649985
MAP3K4_22442,10.06877972,10.08395048,-0.015170766,0.727502074
MAP3K5_22443,10.99911887,10.93524784,0.06387103,0.475487924
MAP3K6_22444,8.715846111,8.815937448,-0.100091337,0.331091083
MAP3K7_22445,11.06770931,11.06585649,0.001852817,0.967021905
MAP3K7CL_22446,7.944608095,7.979102421,-0.034494325,0.794607248
MAP3K8_22447,8.697061378,8.820567085,-0.123505707,0.48644228
MAP3K9_22448,9.636999321,9.657418752,-0.020419431,0.785416191
MAP4_22449,12.45543032,12.35899421,0.096436108,0.127324519
MAP4K1_22450,11.6928622,11.72287538,-0.030013179,0.499908648
MAP4K2_22451,10.75226333,10.75409455,-0.001831224,0.975171982
MAP4K3_22452,11.16912269,11.06828687,0.100835814,0.108800872
MAP4K4_22453,10.09078042,9.909489491,0.181290924,0.311005884
MAP4K5_22454,10.89538807,10.88598677,0.009401297,0.840899884
MAP6_22455,2.091451147,2.010258002,0.081193145,0.643587187
MAP6D1_22456,6.603833612,6.584982683,0.018850929,0.768034117
MAP7_22457,8.44424067,8.460289173,-0.016048503,0.902419767
MAP7D1_22458,11.29133519,11.27069431,0.020640885,0.788404264
MAP7D2_22459,4.755478627,4.69012221,0.065356418,0.502033059
MAP7D3_22460,9.707438077,9.74334161,-0.035903533,0.588994747
MAP9_22461,8.325207432,8.198958741,0.126248691,0.486498451
MAPK1_22462,11.07800102,11.16919179,-0.091190774,0.177450803
MAPK10_22463,4.622079479,4.72506218,-0.102982701,0.676243335
MAPK11_22464,8.974091252,9.037600067,-0.063508815,0.605897221
