"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"3","3","67","2008","2008051394","2 ","0","E","3","2","0030","0060","30","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051421","2 ","2872","N","3","2","4001","0050","35","HENRY AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008051427","02","","W","5","4","","","","PETONI PL","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008051427","02","","W","4","4","","","","PETONI PL","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051427","2 ","0","N","3","2","0532","0090","35","BUSTLETON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008051629","03","","E","4","4","","","35","SWEETBRIAR DR","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008051629","03","","N","3","4","","","35","MARTIN LUTHER KING DR","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008051632","2 ","1887","W","4","2","0073","0031","30","COTTMAN AV","ROADWAY_2008_Philadelphia","67301"
"3","6","67","2008","2008051632","2 ","0","S","6","2","1005","0151","35","CASTOR AV","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008051632","2 ","0","N","5","2","1005","0150","35","CASTOR AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051632","2 ","1890","E","3","2","0073","0030","30","COTTMAN AV","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008051633","99","","S","5","4","","","","ELEVENTH ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008051633","2 ","1245","W","4","2","2004","0011","25","MARKET ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051633","2 ","1264","E","3","2","2004","0010","25","MARKET ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008051759","02","","E","4","4","","","35","ROCKLAND ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008051759","02","","N","3","4","","","35","FRONT ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051770","99","0","E","4","2","0291","0036","","PENROSE AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008051770","06","0","S","3","2","3013","0011","35","ISLAND AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008052080","3 ","266","W","3","1","0076","3465","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008052194","99","","N","4","4","","","","CONVENTION BL","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008052194","02","","W","3","4","","","25","SOUTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008052209","2 ","2143","N","3","2","0013","0100","25","THIRTYTHIRD ST","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008053054","2 ","0","E","5","2","1016","0060","","LINDEN AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008053054","2 ","2060","S","4","2","1013","0031","35","ACADEMY RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008053054","2 ","2042","N","3","2","1013","0030","35","ACADEMY RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008053065","02","2423","S","3","2","0532","0091","","BUSTLETON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008053992","02","","E","3","4","","","25","RITTENHOUSE ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008054056","01","","S","3","4","","","15","MEMPHIS ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008054230","3 ","257","N","3","1","0095","0314","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008054704","4 ","1405","N","3","1","0095","0304","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057083","99","","N","3","4","","","","WISSAHICKON DR","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057099","02","","N","3","4","","","25","DUNKS FERRY RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057127","2 ","96","N","3","2","4013","0020","25","WALNUT LN","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057155","01","","E","4","4","","","15","ELLSWORTH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057155","02","","N","3","4","","","","12TH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057224","2 ","2140","S","3","2","4007","0020","25","WAYNE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057264","99","","S","3","4","","","","6TH ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008057344","2 ","0","E","4","2","3008","0060","35","CHESTNUT ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057344","3 ","0","N","3","2","2003","0060","25","FIFTH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057651","99","","N","4","4","","","","39TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057651","99","","W","3","4","","","","SANSOM ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057796","99","","S","4","4","","","","CARLISLE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057796","99","","W","3","4","","","","LINDLEY AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008058068","02","","N","4","4","","","25","JAMISON AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008058068","02","","W","3","4","","","35","RED LION RD","ROADWAY_2008_Philadelphia","67301"
"3","6","67","2008","2010010563","2 ","2878","E","6","2","1010","0010","25","PRINCETON AV","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2010010563","2 ","2581","B","5","2","1004","0150","30","TORRESDALE AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2010010563","2 ","0","E","4","2","0073","0090","30","PRINCETON AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2010010563","2 ","1246","B","3","2","0073","0080","30","TORRESDALE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009019771","02","","N","3","4","","","25","KENSINGTON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008051407","01","","W","3","4","","","25","REED ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051423","02","1911","W","3","2","0013","0010","35","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008051425","2 ","1062","E","4","2","3014","0040","25","SPRING GARDEN ST","ROADWAY_2008_Philadelphia","67301"
"","6","67","2008","2008051425","","","","6","4","","","","W RIVER / M L KING DR","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008051425","","","","5","4","","","","WEST RIVER DR","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051425","3 ","418","S","3","2","3007","0051","30","ART MUSEUM CR","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008051566","01","","N","4","4","","","25","THIRTYSIXTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051566","2 ","1114","W","3","2","3010","0055","25","MARKET ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008051606","3 ","265","N","3","1","0095","0280","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008051607","04","","S","3","1","0095","2851","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051739","1 ","1625","N","3","2","3015","0040","25","COBBS CREEK PY","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008051774","02","","S","4","4","","","","17TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008051774","02","","E","3","4","","","35","ARCH ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008052207","3 ","2677","N","3","1","0095","0230","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008053096","3 ","989","N","3","2","3019","0080","35","PASSYUNK AV","ROADWAY_2008_Philadelphia","67301"
"","9","67","2008","2008054066","02","","W","9","4","","","35","BARTRAM AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008054066","2 ","0","S","4","2","0291","0037","40","ISLAND AV","ROADWAY_2008_Philadelphia","67301"
"3","8","67","2008","2008054066","2 ","0","W","8","2","3019","0011","35","BARTRAM AV","ROADWAY_2008_Philadelphia","67301"
"3","7","67","2008","2008054066","2 ","0","E","7","2","3019","0010","35","BARTRAM AV","ROADWAY_2008_Philadelphia","67301"
"3","6","67","2008","2008054066","2 ","0","S","6","2","3013","0011","35","ISLAND AV","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008054066","2 ","0","N","5","2","3013","0010","35","ISLAND AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008054066","2 ","0","N","3","2","0291","0036","40","ISLAND AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008054067","01","","N","4","4","","","25","PITTSVILLE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008054213","04","","W","4","4","","","35","LINDBERGH BL","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008054213","02","","N","3","4","","","","80TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008054222","02","","W","3","4","","","25","CHEROKEE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008051630","02","","E","4","4","","","35","JAMESTOWN ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051630","3 ","400","S","3","2","4001","0071","35","HENRY AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008051785","01","","E","4","4","","","35","MONTGOMERY ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008051785","01","","N","3","4","","","35","7TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008051793","02","","W","4","4","","","20","COULTER ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008051793","2 ","0","S","3","2","4005","0050","25","GERMANTOWN AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008052442","04","3469","N","3","1","0095","0144","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008053093","99","","E","3","4","","","","GOLF RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008053764","02","2874","E","4","2","1018","0020","30","GRANT AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008053764","02","2879","W","5","2","1018","0021","30","GRANT AV","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008053764","03","0","S","3","2","6001","0321","45","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008054075","2 ","2116","N","5","2","0611","0120","30","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008054075","2 ","0","W","4","2","0013","0181","30","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"3","6","67","2008","2008054075","2 ","2085","S","6","2","0611","0121","30","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008054075","2 ","0","E","3","2","0013","0180","30","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008054076","99","","W","4","4","","","","HUNTING PARK AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008054076","99","1698","S","3","2","0611","0121","","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008054084","99","","W","4","4","","","","HUNTING PARK AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008054084","99","","S","3","4","","","","FRONT ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008054635","04","1996","N","3","1","0095","0310","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008054963","4 ","1731","N","3","1","0095","0194","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008056739","03","1256","E","3","1","0076","3420","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008056730","4 ","177","E","3","1","0076","3404","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057089","01","","E","3","4","","","25","GRANT AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057101","02","","E","3","4","","","","MORRELL AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057109","02","","S","5","4","","","25","MOYAMENSING AV","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008057109","03","","S","4","4","","","25","TWENTIETH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057109","3 ","1605","E","3","2","0291","0110","40","","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057208","04","","E","4","4","","","25","SAYBROOK AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057208","2 ","2115","N","3","2","3013","0040","35","ISLAND AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057230","99","","N","4","4","","","","2ND ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057230","99","","W","3","4","","","","CALVERT ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057300","99","","W","4","4","","","","MT VERNON ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057300","4 ","879","S","3","2","0611","0031","30","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057308","02","","E","4","4","","","","HUNTING PARK AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057308","2 ","0","N","3","2","1003","0030","35","WHITAKER AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057656","99","","N","4","4","","","25","7TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057656","99","","E","3","4","","","25","LINDLEY AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057671","01","","S","4","4","","","25","EIGHTH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057671","01","","N","3","4","","","25","PASSYUNK AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057685","01","","U","3","4","","","","SCHILLER ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057744","02","","N","4","4","","","25","FORTYEIGHTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057744","2 ","599","W","3","2","3018","0080","30","HAVERFORD AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008057991","02","1008","S","5","2","1013","0071","30","","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008057991","02","","E","4","4","","","","RED LION RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057991","2 ","1003","N","3","2","1013","0070","30","ACADEMY RD","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008058051","01","","N","4","4","","","25","33RD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008058051","02","","E","3","4","","","25","ARCH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008058234","01","","N","4","4","","","25","20TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008058234","01","","E","3","4","","","25","FAIRMOUNT AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057092","03","1000","W","3","2","3019","0071","35","","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057105","2 ","26","E","3","2","2010","0022","25","CECIL B MOORE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057122","02","","E","3","4","","","","BELMONT MANSION DR","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057317","02","","S","4","4","","","","SEVENTEENTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057317","2 ","2344","E","3","2","0003","0100","35","CHESTNUT ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057369","02","","S","4","4","","","25","7TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057369","02","","E","3","4","","","25","GRANGE ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057653","99","","E","3","4","","","","EDISON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057686","99","","W","3","4","","","","SANSOM ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008057757","04","","N","3","4","","","15","WISSAHICKON DR","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008057798","02","","N","4","4","","","35","FIFTYNINTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008057798","2 ","2599","E","3","2","0030","0020","30","LANCASTER AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008058047","01","","E","4","4","","","25","WALLACE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008058047","01","","N","3","4","","","25","33RD ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008058197","01","","S","3","4","","","35","19TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009021285","01","","E","4","4","","","","DICKENS AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009021285","99","","N","3","4","","","","64TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009031927","02","","E","4","4","","","","NAUTILUS RD","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009031927","02","","S","3","4","","","","NORCOM RD","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008078925","02","","","4","4","","","25","MASTER ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008078925","02","","","3","4","","","25","15TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008078964","02","","W","4","4","","","","DIAMOND ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008078964","02","","N","3","4","","","","25TH ST","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2009000782","02","","S","4","4","","","35","SIXTYFIRST ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009000782","02","","S","5","4","","","35","FRONTAGE RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009000782","2 ","1783","S","3","2","3019","0065","35","PASSYUNK AV","ROADWAY_2008_Philadelphia","67301"
